household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,coupon_dependency,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,Campaigns_Last_30D,Days_Since_Last_Camp,has_demographic_info,Primary_Store_ID
103,0,42,492.48,2.1495917,560,17,0.030357142857142857,0.2962962962962963,0.023809518140590916,5.285713027211184,0.014680799,1.311567626871532,0.3269961977186312,0.6858237285125008,0.2413793010965785,2.0000000000000004,1.0,0.0,0.0,0.0,239.0,0,370
1030,0,29,1114.27,3.1613164,570,10,0.017543859649122806,0.3275563258232236,0.03448274673008733,10.379306765756288,0.0008974485,0.8011561707934861,0.14489311163895488,0.429594261823526,0.050119330546078034,-2.3737566748887e-16,0.0,0.0,0.0,0.0,651.0,0,445
1031,1,115,3259.11,2.563091,582,90,0.16666666666666666,0.5466893039049237,0.0,9.443477439697613,0.0,3.624935879428486,0.3052391799544419,0.41140684097789476,0.09809885856959043,0.0,2.0,0.0,0.0,0.0,64.0,1,375
1032,1,90,2306.36,3.734673,558,15,0.026881720430107527,0.6442477876106195,0.07777776913580342,6.8555547938272445,0.0041624033,1.0217568913207218,0.16550764951321278,0.5188284446467442,0.09205020792119654,0.4999999999999998,3.0,4.0,0.0,1.0,27.0,0,33904
1033,0,25,1316.97,4.0644393,573,13,0.02268760907504363,0.253448275862069,0.1599999360000256,15.919993632002548,0.007653933,1.3540626139232403,0.29545454545454547,0.6491227956294247,0.4245613960603264,0.9999999999999999,0.0,0.0,0.0,0.0,651.0,0,374
1034,0,56,507.66998,2.4092379,602,7,0.011627906976744186,0.42528735632183906,0.0,3.6785707716837908,0.0,1.630073097148307,0.27058823529411763,0.39130433235951256,0.1818181746316927,0.5000000000000001,2.0,0.0,0.0,0.0,64.0,0,380
1035,0,4,183.04001,4.447679,439,90,0.5558086560364465,0.04708520179372197,0.0,8.749978125054689,0.0,1.3561944053327213,0.23728813559322035,0.24561399199754524,0.14035085257002586,0.0,0.0,0.0,0.0,0.0,651.0,0,381
1036,0,26,1051.0,2.3378398,548,7,0.012773722627737226,0.25225225225225223,0.0,13.153841094676503,0.0,2.101744567339462,0.053268765133171914,0.501216532817116,0.1094890484309234,0.5000000000000001,0.0,0.0,0.0,0.0,651.0,0,298
1037,0,30,883.12,9.237436,630,13,0.020634920634920634,0.27472527472527475,0.0,3.5666654777781743,0.0,0.8926752079256834,0.03349282296650718,0.3028846081037354,0.25961537837463033,-0.5000000000000004,0.0,0.0,0.0,0.0,651.0,0,447
1038,0,271,1566.51,1.698932,569,53,0.09314586994727592,0.8871527777777777,0.0,3.4059039333614787,0.0,0.7651358477248393,0.5004500450045004,0.6158701477378706,0.17493236992847278,-11.500000000000005,2.0,0.0,0.0,0.0,64.0,1,340
1039,0,74,4761.07,2.759523,542,3,0.005535055350553505,0.6885245901639344,0.08108107012417971,18.378375894814067,0.0017328039,0.8051271527351562,0.1256377551020408,0.5363984640076727,0.114303958401635,2.4999999999999996,3.0,1.0,0.0,0.0,64.0,0,401
104,0,99,4632.97,2.5302358,539,2,0.0037105751391465678,0.7307692307692307,0.19191917253341692,17.969695154576247,0.01675599,1.14441822464886,0.15192926045016078,0.6166532557656748,0.28519710263396175,0.4999999999999985,2.0,4.0,2.0,0.0,36.0,1,421
1040,0,215,5260.93,2.2632487,603,12,0.01990049751243781,0.9295081967213115,0.018604650297458124,8.204650781179033,0.0016632039,0.7672461347317977,0.18740074113287453,0.5612082641165433,0.15050344382351116,1.4999999999999987,3.0,3.0,0.0,1.0,5.0,1,304
1041,0,250,6277.17,2.5640647,576,1,0.001736111111111111,0.8284734133790737,0.01199999952000002,9.159999633600014,0.00065316056,1.0074692630665578,0.3038216560509554,0.6061185449135801,0.1347992347520738,1.4999999999999956,3.0,5.0,0.0,1.0,27.0,1,445
1042,0,218,4436.79,1.7042037,615,5,0.008130081300813009,0.9678456591639871,0.032110090270179345,10.60550410066495,0.001408676,0.6967651719791546,0.45223392662549944,0.542348235033267,0.22937113693431063,-2.5000000000000004,4.0,1.0,2.0,1.0,5.0,1,368
1043,0,18,950.03,2.1607118,542,90,0.1992619926199262,0.1912568306010929,0.0,19.44443364198131,0.0,0.7848723313699859,0.4541420118343195,0.5860534037677537,0.1498516298241598,0.0,0.0,0.0,0.0,0.0,651.0,0,627
1044,0,18,406.21,1.769302,597,24,0.04020100502512563,0.15066225165562913,0.16666657407412552,9.777772345682031,0.014647596,1.198215371181665,0.25868725868725867,0.5914396657027368,0.1556420172901939,0.5000000000000001,0.0,0.0,0.0,0.0,651.0,0,391
1045,0,212,3225.07,1.8366045,579,2,0.0034542314335060447,0.9078498293515359,0.0047169809095763725,6.966980803444302,0.00017053893,0.8423214694498352,0.34362017804154305,0.5900178218061924,0.18419488898279923,-4.0000000000000036,3.0,2.0,0.0,0.0,64.0,1,408
1046,1,133,3652.15,2.538381,600,3,0.005,0.7726523887973641,0.0,8.849623394765159,0.0,0.9180085615918805,0.1314060446780552,0.3559210502899931,0.08157894683171746,-1.000000000000002,1.0,2.0,0.0,0.0,64.0,0,406
1047,0,70,977.16,2.848337,541,2,0.0036968576709796672,0.5620437956204379,0.07142856122449125,5.157142120408269,0.006191412,1.0042375936524595,0.3230769230769231,0.5894039604988088,0.17439293213260637,0.9999999999999999,2.0,0.0,0.0,0.0,147.0,0,295
1048,1,92,1504.05,2.6800616,591,4,0.00676818950930626,0.479933110367893,0.06521738421550172,5.45652114603031,0.004221934,2.4672301874706224,0.17543859649122806,0.429577457225749,0.13028168784715338,2.0000000000000004,1.0,0.0,0.0,0.0,64.0,0,436
1049,0,53,645.31,1.8110423,550,19,0.034545454545454546,0.414721723518851,0.037735841936633596,5.924527184051474,0.0020920178,1.0294157896394853,0.2421875,0.6518324436693078,0.30104711253803373,-1.0000000000000009,0.0,0.0,0.0,0.0,651.0,0,335
105,0,132,3928.41,1.5635754,643,5,0.007776049766718507,0.7,0.12878786903122205,15.424241255739298,0.004951113,0.9596977278012067,0.337200309358082,0.5239938060216958,0.2236842096606648,4.5,5.0,3.0,0.0,0.0,64.0,1,403
1050,0,63,2779.65,1.7983398,535,9,0.016822429906542057,0.529520295202952,0.0,17.793647969262228,0.0,1.2797866301596463,0.2858151023288638,0.5505300314450174,0.16254416846258538,1.4999999999999998,3.0,1.0,1.0,0.0,48.0,0,384
1051,0,46,1833.28,2.7203043,585,30,0.05128205128205128,0.36655405405405406,0.021739125708885716,13.673910070889114,0.0005454704,1.2796190609216027,0.21837708830548927,0.5370813332885008,0.12440191238753694,-1.0000000000000009,1.0,0.0,0.0,0.0,427.0,0,176
1052,1,7,231.66,1.6670369,572,90,0.7342657342657343,0.06044905008635579,0.14285693877580175,14.142836938804374,0.004316671,1.9895146695316863,0.21621621621621623,0.5504586650955353,0.16513759952866058,0.0,0.0,0.0,0.0,0.0,651.0,0,32004
1053,0,83,4060.73,2.858075,544,5,0.009191176470588236,0.8003629764065336,0.0,14.987950001451807,0.0,0.6080779947283302,0.16732394366197184,0.2554991525352558,0.07839819470728598,1.4999999999999993,3.0,2.0,0.0,0.0,64.0,1,356
1054,0,39,952.8,2.4310105,552,3,0.005434782608695652,0.3631484794275492,0.0,8.487177310980176,0.0,0.9853327350508324,0.17567567567567569,0.44021737934191907,0.11956521414224962,1.4999999999999998,0.0,0.0,0.0,0.0,651.0,0,334
1055,0,78,1159.19,1.4284707,596,10,0.016778523489932886,0.6268656716417911,0.0,6.564101722551061,0.0,1.9572683497898578,0.525984251968504,0.4770931994140095,0.1263823044805323,0.4999999999999992,3.0,2.0,0.0,0.0,239.0,0,339
1056,0,64,4792.75,2.9211886,630,5,0.007936507936507936,0.4835164835164835,0.0,21.546871633301308,0.0,0.7706021160780687,0.22567703109327983,0.5105421661117361,0.10341365409932905,0.9999999999999997,3.0,3.0,2.0,0.0,36.0,0,446
1057,0,159,6998.44,3.4188337,597,4,0.006700167504187605,0.9387417218543046,0.00628930778054668,11.169810618250905,0.00035722248,0.7513742268438534,0.19904,0.40153698238380725,0.09029779029683704,2.499999999999999,2.0,5.0,0.0,2.0,5.0,1,367
1058,0,514,2958.98,2.5128887,588,5,0.008503401360544218,0.9647058823529412,0.0038910505079562158,2.2295719410589117,0.00052382913,0.7474189457375704,0.2900262467191601,0.6957950019987188,0.20367936791275054,-0.5000000000000013,3.0,0.0,1.0,0.0,36.0,0,381
1059,0,5,72.909996,1.2592826,617,90,0.15559157212317667,0.04487179487179487,0.0,6.9999860000280005,0.0,0.30914028896482254,0.3157894736842105,0.24999993055557482,0.11111108024692215,0.0,0.0,0.0,0.0,0.0,651.0,0,321
106,0,32,888.07,3.6843483,553,2,0.003616636528028933,0.25,0.0,7.2187477441413295,0.0,1.4344253169984393,0.17793594306049823,0.4050179066301826,0.0716845852442801,0.9999999999999989,0.0,0.0,0.0,0.0,651.0,0,367
1060,1,62,6065.66,3.4238455,650,10,0.015384615384615385,0.6073059360730594,0.0,31.99999483871051,0.0,0.5973970049897172,0.11194029850746269,0.46390041301286133,0.1211618252233949,-1.0000000000000009,5.0,4.0,0.0,1.0,5.0,1,315
1061,0,111,4744.95,2.9256167,564,1,0.0017730496453900709,0.6619964973730298,0.00900900819738665,13.27927808294792,6.322511e-05,1.311030123131877,0.28879310344827586,0.6449525425153039,0.19025021488244082,3.4999999999999996,2.0,1.0,0.0,0.0,64.0,0,297
1062,0,189,1365.84,1.4324877,580,1,0.0017241379310344827,0.9540034071550255,0.010582010022115871,3.7248675277847867,0.0024527032,0.7026447857891339,0.39302884615384615,0.6156626431847875,0.20843373242850927,-2.5,2.0,0.0,0.0,0.0,64.0,1,320
1063,1,57,1327.48,2.470779,567,30,0.05291005291005291,0.4146341463414634,0.017543856571253232,6.964911058787533,0.0018832675,1.674146596158254,0.432183908045977,0.7903225715400626,0.5829493020397546,0.5000000000000001,0.0,0.0,0.0,0.0,651.0,0,421
1064,0,41,2602.6099,9.338018,543,11,0.020257826887661142,0.42,0.2682926174896055,26.170725324213333,0.013209817,0.9445832480876365,0.23884297520661157,0.6266556239515263,0.27069536199755495,-3.5606350123330496e-16,2.0,2.0,1.0,0.0,36.0,0,298
1065,0,45,4694.8,2.9488513,615,22,0.03577235772357724,0.42765273311897106,0.06666665185185514,33.133325970372006,0.0012247594,0.7034442233917492,0.2462962962962963,0.4786839644175905,0.19555143560912217,-1.0000000000000009,4.0,1.0,0.0,0.0,48.0,0,311
1066,0,232,2877.14,1.4226364,553,4,0.007233273056057866,0.925,0.06034482498513685,6.284482487737824,0.0063639586,0.8713110274720078,0.325,0.6327885565230411,0.18641470793455206,-0.5000000000000021,3.0,3.0,0.0,1.0,27.0,1,364
1067,0,47,2805.26,2.7912292,618,12,0.019417475728155338,0.38079999999999997,0.042553182435493095,20.574463707560913,0.0011585379,1.1024817532072653,0.40632054176072235,0.6021100180700074,0.17106254580962663,-9.4950266995548e-16,2.0,0.0,0.0,0.0,64.0,0,372
1068,0,97,915.19,1.8547693,566,6,0.01060070671378092,0.39092495636998253,0.0,4.443298511000154,0.0,3.1964158469691952,0.36174242424242425,0.6653992268935508,0.17110265834405594,2.0000000000000004,0.0,0.0,0.0,0.0,651.0,0,366
1069,1,54,3279.2,4.549254,582,2,0.003436426116838488,0.534804753820034,0.01851851508916387,13.999997407407887,0.00022871433,0.7189412284657598,0.35342261904761907,0.5439642284354379,0.2943368085369836,0.9999999999999996,2.0,4.0,1.0,0.0,36.0,1,31782
107,0,30,941.75,5.0190635,585,40,0.06837606837606838,0.23648648648648649,0.0,8.233330588889803,0.0,1.925011200138411,0.2345679012345679,0.6583850727209605,0.20807452769954884,-1.0000000000000007,0.0,0.0,0.0,0.0,651.0,0,329
1070,0,128,3543.62,2.1211257,616,1,0.0016233766233766235,0.7640449438202247,0.039062496948242424,11.046874136962957,0.0014392062,0.8773094416609678,0.24550203134068485,0.5421266673903157,0.21324811032395055,1.4999999999999998,5.0,2.0,1.0,1.0,27.0,1,401
1071,0,77,1802.79,1.8970518,546,4,0.007326007326007326,0.6075949367088608,0.025974022600776286,12.805193142182707,0.0008875132,1.0449861968478409,0.29707112970711297,0.6990779488761278,0.1835708283020048,-0.500000000000001,2.0,1.0,0.0,0.0,147.0,0,324
1072,0,54,2420.52,1.449841,541,3,0.005545286506469501,0.5748175182481752,0.0,25.166662006173702,0.0,0.7430650492347352,0.2885438972162741,0.5953912079561029,0.2025723461812843,1.4999999999999998,2.0,0.0,0.0,0.0,147.0,0,318
1073,0,96,2383.02,1.9331601,541,2,0.0036968576709796672,0.6514598540145985,0.031249996744792004,9.177082377387253,0.00096516183,0.8969121785587837,0.12475633528265107,0.48437499526977545,0.11621093636512758,-1.0000000000000016,2.0,2.0,1.0,0.0,36.0,0,309
1074,0,104,6376.68,2.7931583,533,10,0.01876172607879925,0.8425925925925927,0.057692302144970946,19.663459647744265,0.0015666459,0.5521923753762359,0.2120589242891401,0.6657524831479174,0.2742543699888434,-1.0000000000000007,3.0,2.0,0.0,1.0,27.0,1,292
1075,0,59,1264.09,3.7164626,601,3,0.004991680532445923,0.4605263157894737,0.1016948980178139,6.728812418845353,0.007926651,0.9755519060567305,0.3309222423146474,0.6533575199027674,0.3266787599513837,2.9999999999999996,1.0,0.0,0.0,0.0,239.0,0,300
1076,0,80,2108.41,4.19999,553,2,0.003616636528028933,0.6125,0.012499998437500194,6.474999190625101,0.00047429107,1.1514029062224247,0.10204081632653061,0.503936999938,0.15275590310620626,0.9999999999999994,1.0,0.0,0.0,0.0,64.0,1,365
1077,0,23,932.3,2.956145,374,6,0.016042780748663103,0.3123359580052493,0.043478241965981754,10.826082249529456,0.0032178485,2.205535361510492,0.24571428571428572,0.5402298695336245,0.1839080406922977,-1.1868783374443498e-15,0.0,0.0,0.0,0.0,651.0,0,330
1078,0,176,4355.86,2.2337976,537,19,0.035381750465549346,0.8878676470588236,0.056818178589876214,9.630681270984018,0.004100224,0.8429548374149716,0.32507015902712816,0.5014044920346231,0.1919475646444402,-2.5000000000000013,3.0,4.0,2.0,1.0,27.0,0,375
1079,0,32,594.83,3.6898594,569,90,0.18629173989455183,0.3159722222222222,0.03124999023437805,5.843748173828695,0.0042028814,0.8320388990585151,0.1649122807017544,0.3321554652948599,0.17314487020689506,0.0,0.0,0.0,0.0,0.0,651.0,0,318
108,0,51,2459.6,2.6129653,567,6,0.010582010582010581,0.4146341463414634,0.01960783929258053,16.68627123798603,0.0006098552,0.9403191085193214,0.37404580152671757,0.49904397228447445,0.18068833479265456,0.0,2.0,2.0,0.0,0.0,147.0,0,313
1080,0,78,1981.99,5.5276785,631,2,0.003169572107765452,0.4059561128526646,0.02564102235371508,7.153845236686508,0.0007063608,1.0604265178628405,0.2371364653243848,0.5515695005429428,0.1883408050634439,3.0000000000000004,0.0,0.0,0.0,0.0,651.0,0,410
1081,0,129,9313.88,3.1738114,581,3,0.0051635111876075735,0.8452380952380952,0.04651162430142447,20.565889878613188,0.0016641829,0.8144536855132153,0.1951530612244898,0.44511805856694936,0.10082961039939499,-1.5000000000000016,3.0,3.0,2.0,1.0,27.0,1,31742
1082,0,108,1612.05,1.1537958,631,4,0.006339144215530904,0.8448275862068966,0.0,8.620369572188002,0.0,0.8371443288167226,0.6034874905231236,0.7107061449452836,0.24145785693653868,0.4999999999999985,4.0,1.0,1.0,0.0,64.0,1,370
1083,0,46,1257.09,4.162274,642,3,0.004672897196261682,0.3882896764252697,0.06521737712665714,7.630433123818886,0.0013125552,1.3306884881671046,0.3158995815899582,0.48739494774380365,0.2542016753318976,0.49999999999999994,1.0,0.0,0.0,0.0,239.0,0,421
1084,0,210,2228.16,2.3292015,599,2,0.00333889816360601,0.8316831683168318,0.004761904535147403,3.9142855278911655,0.00044880083,1.0135779213485603,0.27883742052679383,0.46405823053632184,0.07370336602635699,-3.5000000000000018,4.0,2.0,0.0,0.0,64.0,1,367
1085,0,64,3916.93,1.7243669,542,13,0.023985239852398525,0.6502732240437158,0.01562499755859413,26.312495888672515,0.000255302,0.6849527587937791,0.326984126984127,0.5969279629400002,0.197033897261473,-0.5000000000000006,3.0,2.0,0.0,0.0,64.0,0,334
1086,0,27,1087.59,3.1748898,575,3,0.0052173913043478265,0.2646048109965636,0.07407404663924198,13.03703220850659,0.0011493302,0.8101708589442775,0.15674603174603174,0.4561752897176237,0.18127489678735267,0.4999999999999995,0.0,0.0,0.0,0.0,651.0,0,365
1087,1,122,2557.38,2.695456,534,21,0.03932584269662921,0.7375231053604435,0.07377048575651755,7.532786267804404,0.0060765315,1.160069647066965,0.415877640203933,0.6455142184864026,0.3289569633190594,0.4999999999999999,3.0,3.0,0.0,0.0,64.0,0,358
1088,0,77,1181.99,1.578444,609,2,0.003284072249589491,0.6363636363636364,0.0,7.779219768932498,0.0,0.696214185671117,0.08908685968819599,0.6819196352464326,0.15959821250448425,-1.5000000000000007,1.0,1.0,0.0,0.0,64.0,0,381
1089,0,73,1655.99,2.3934631,607,3,0.004942339373970346,0.47882736156351796,0.013698628260461882,9.260272704072232,0.001509671,1.165924761374584,0.3593556381660471,0.5329192480382702,0.1577639731954786,-5.934391687221749e-16,1.0,0.0,0.0,0.0,147.0,0,370
109,0,92,2947.36,3.6497087,536,20,0.03731343283582089,0.7219152854511971,0.021739128071833903,13.043476843100343,0.00042410835,0.9547444041112191,0.2878200155159038,0.39549339242040876,0.09790209714139785,-2.000000000000001,3.0,1.0,0.0,0.0,64.0,1,374
1090,0,9,222.55,3.2443163,561,19,0.0338680926916221,0.08626760563380283,0.0,7.333325185194239,0.0,1.0962870923389605,0.1839080459770115,0.35294113494810175,0.04705881799308023,-2.3737566748887e-16,0.0,0.0,0.0,0.0,651.0,0,354
1091,1,87,3871.68,2.7567914,565,24,0.04247787610619469,0.611888111888112,0.022988503104769756,13.379308806975999,0.00039776013,1.7938336457125403,0.17723342939481268,0.544733040802792,0.09740259669983696,0.5000000000000001,3.0,2.0,0.0,0.0,64.0,1,406
1092,0,37,797.1,3.2405217,568,14,0.02464788732394366,0.2921739130434783,0.0270270197224271,7.243241285610463,0.00081545603,1.0506707627849434,0.476303317535545,0.7309523635487533,0.18571428129251713,0.49999999999999967,0.0,0.0,0.0,0.0,651.0,0,406
1093,0,26,626.52,2.0233629,573,41,0.07155322862129145,0.19310344827586207,0.03846152366864474,8.615381301776422,0.0015961182,0.7446520974105475,0.24482758620689654,0.5451388699604559,0.2083333260995373,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,356
1094,0,80,5217.2,3.138166,632,20,0.03164556962025317,0.6025039123630672,0.07499999062500116,19.412497573437804,0.0021563289,1.112948309734541,0.28316559926806956,0.5897435870432985,0.20695970601208924,-3.0000000000000036,3.0,3.0,2.0,1.0,27.0,1,31742
1095,0,30,599.54,3.0962644,632,7,0.011075949367088608,0.2738654147104851,0.0,5.199998266667245,0.0,1.7360831389639901,0.06598984771573604,0.28205126758711446,0.0564102535174229,0.5000000000000001,0.0,0.0,0.0,0.0,651.0,0,439
1096,0,42,534.91,1.6280382,645,37,0.05736434108527132,0.18251533742331288,0.0,5.571427244898275,0.0,2.448409769524072,0.3333333333333333,0.24253730438293641,0.08955223546446883,0.0,0.0,0.0,0.0,0.0,651.0,0,321
1097,0,111,6880.04,4.165729,611,27,0.044189852700491,0.6796116504854368,0.00900900819738665,14.315314025647385,0.00029069599,0.9255045337307517,0.21310799670239078,0.46617161523856593,0.14892739212488698,-4.000000000000002,3.0,1.0,0.0,0.0,48.0,0,335
1098,0,364,7315.71,2.9270532,601,3,0.004991680532445923,0.9901315789473684,0.21428570839874428,7.706043744339458,0.016981265,0.6229441715402276,0.41655784800208934,0.6336556032567139,0.2835118884674369,-2.500000000000002,5.0,2.0,0.0,1.0,27.0,0,343
1099,0,27,667.13,2.8794534,552,3,0.005434782608695652,0.2629695885509839,0.0,8.074071083677376,0.0,1.4330452122453239,0.16233766233766234,0.650326776133112,0.25490195245418457,0.4999999999999999,0.0,0.0,0.0,0.0,651.0,0,31782
11,1,5,33.39,0.954249,541,90,0.4417744916820702,0.06386861313868612,0.0,3.5999928000144004,0.0,1.1241122957583052,0.4090909090909091,0.49999975000012503,0.5499997250001375,0.0,0.0,0.0,0.0,0.0,651.0,0,403
110,0,141,2791.53,2.0131083,584,1,0.0017123287671232876,0.805414551607445,0.007092198078567512,9.269502888687738,0.00026866986,0.9634730061713968,0.4543726235741445,0.5977157322479967,0.18972081097892887,-2.0000000000000036,3.0,1.0,0.0,0.0,48.0,1,372
1100,0,17,133.69,3.326784,537,20,0.037243947858473,0.18014705882352944,0.0,2.058822318339813,0.0,1.3164705244997543,0.2926829268292683,0.6923075147929448,0.10256407626562146,1.0000000000000002,0.0,0.0,0.0,0.0,651.0,0,358
1101,0,13,145.28,1.8372723,573,10,0.017452006980802792,0.12068965517241378,0.0,4.769227100594538,0.0,1.1529786489690699,0.29,0.8061223667222075,0.23469385360266798,0.5000000000000001,0.0,0.0,0.0,0.0,651.0,0,31782
1102,0,75,2063.11,2.7835646,638,11,0.017241379310344827,0.586046511627907,0.05333332622222317,9.546665393777946,0.0022296438,0.8633743874851509,0.25519630484988454,0.4699074019686643,0.21990740486218283,1.5,2.0,0.0,0.0,0.0,239.0,0,311
1103,0,139,4603.53,2.3236237,535,11,0.020560747663551402,0.8782287822878229,0.021582732260235087,11.05755316132711,0.0009775108,0.7265229238175439,0.15792320173066524,0.4759068734385118,0.09583107690400067,0.49999999999999806,3.0,2.0,1.0,1.0,5.0,1,412
1104,0,108,3112.96,2.1081102,605,7,0.011570247933884297,0.7091503267973857,0.037037033607682075,9.564813929183895,0.000963713,0.9999681375948137,0.09957446808510638,0.46121056725310683,0.11679454290882743,2.5,4.0,4.0,0.0,0.0,64.0,0,421
1105,0,1,57.230003,4.077563,588,90,1.0,0.011764705882352941,0.0,15.999840001599983,0.0,0.9999999829931976,0.14285714285714285,0.6315786149586237,0.2631577562327599,0.0,0.0,0.0,0.0,0.0,651.0,0,341
1106,0,27,577.67,3.3247247,624,10,0.016025641025641024,0.2329635499207607,0.0,5.814812661180496,0.0,1.0644811075708498,0.3,0.5483870746618115,0.24596773201743016,-9.4950266995548e-16,0.0,0.0,0.0,0.0,651.0,0,31642
1107,0,22,877.32,2.84901,642,3,0.004672897196261682,0.19414483821263484,0.0,12.772721466944787,0.0,0.9435939922710531,0.2745490981963928,0.5613681979603985,0.21529174617119223,2.5,0.0,0.0,0.0,0.0,651.0,0,403
1108,0,21,280.05,2.8714588,582,41,0.070446735395189,0.17826825127334467,0.0,5.476187868481968,0.0,2.1219024681201297,0.40131578947368424,0.5533332964444468,0.2066666528888898,0.0,0.0,0.0,0.0,0.0,651.0,0,363
1109,1,83,2968.76,11.569064,583,2,0.003430531732418525,0.711864406779661,0.02409638263899004,12.204817806648457,0.001010523,0.6561425538491377,0.20756172839506173,0.5100463639099972,0.15533230173622642,-0.5000000000000003,0.0,0.0,0.0,0.0,651.0,0,356
111,0,45,1385.42,1.7611167,638,1,0.001567398119122257,0.3689922480620155,0.1777777382716137,12.733330503704332,0.008473964,1.1896143017353475,0.2152317880794702,0.4651162713435836,0.18106311991589502,-3.5606350123330496e-16,1.0,0.0,0.0,0.0,64.0,0,289
1110,0,128,5259.76,13.393638,639,2,0.003129890453834116,0.5526315789473684,0.45312496459961216,7.023436951293988,0.073254295,4.3171857873739485,0.2882882882882883,0.6428571380236305,0.4300751847362768,-0.500000000000003,0.0,0.0,0.0,0.0,651.0,0,634
1111,0,309,17841.57,2.2823293,619,1,0.0016155088852988692,0.9728434504792332,0.009708737549879045,19.970873140101194,0.00028248635,0.7734697417905825,0.2723327987925667,0.4166430791427087,0.09000849128218842,-2.000000000000004,4.0,6.0,1.0,1.0,27.0,0,298
1112,0,34,1208.42,4.7076054,555,14,0.025225225225225224,0.3487544483985765,0.029411756055365862,11.264702569205125,0.0026894622,1.01202230271076,0.25389755011135856,0.4474272830553181,0.19910514095961654,-2.3737566748887e-16,0.0,0.0,0.0,0.0,651.0,0,367
1113,0,156,3971.47,3.206648,580,5,0.008620689655172414,0.8228279386712095,0.18589742398093437,8.173076399161769,0.009744503,0.827846245524383,0.19416941694169418,0.44383259667493064,0.21751101201811118,0.9999999999999989,4.0,3.0,0.0,1.0,27.0,1,400
1114,0,31,564.87,1.7710102,625,33,0.0528,0.27689873417721517,0.03225805411030513,7.129029958377433,0.004762158,0.6884260248667348,0.2968197879858657,0.6120996223452092,0.2562277488886922,-1.5000000000000013,0.0,0.0,0.0,0.0,651.0,0,356
1115,0,41,1506.22,14.686883,602,60,0.09966777408637874,0.2413793103448276,0.0731707138608015,7.975607810827363,0.0012282403,1.2715057212230938,0.1691542288557214,0.35999999100000024,0.07749999806250005,0.0,0.0,0.0,0.0,0.0,651.0,0,361
1116,0,57,2525.7,2.5882576,648,28,0.043209876543209874,0.3526717557251908,0.035087713142506465,13.280699424438696,0.0020984283,1.184349097829179,0.4226950354609929,0.6874999951171875,0.157670453425636,-4.000000000000001,3.0,0.0,0.0,0.0,147.0,0,345
1117,0,151,3002.76,2.5707257,632,1,0.0015822784810126582,0.7668231611893583,0.006622516117714164,6.635761149949593,0.00083256734,0.9853778618876013,0.20184790334044064,0.40569394729043456,0.11957295288560175,-2.0000000000000013,4.0,2.0,0.0,0.0,64.0,0,31642
1118,1,15,916.62,8.468377,586,56,0.09556313993174062,0.16526138279932548,0.0,8.799994133337245,0.0,0.8603784043591638,0.291866028708134,0.5362318581530503,0.1497584468715726,-0.5000000000000002,0.0,0.0,0.0,0.0,651.0,0,364
1119,0,58,1909.49,2.010322,541,3,0.005545286506469501,0.510948905109489,0.12068963436385614,15.120687048157405,0.0027756104,0.9378560888744456,0.22232824427480916,0.6596558254335008,0.29827915584819165,0.9999999999999999,2.0,0.0,0.0,0.0,64.0,0,372
112,0,58,850.04,4.378848,609,9,0.014778325123152709,0.48863636363636365,0.017241376337693733,3.568964901902603,0.0011764152,0.9749516217572317,0.152317880794702,0.6099999796666674,0.1299999956666668,1.9999999999999993,1.0,0.0,0.0,0.0,147.0,0,375
1120,0,82,1650.11,2.373011,580,27,0.04655172413793104,0.5604770017035775,0.0365853613920291,7.865852699286256,0.0012726424,1.4529732905790658,0.2736318407960199,0.5835411398560956,0.2057356582825978,-0.5000000000000006,1.0,0.0,0.0,0.0,239.0,1,31582
1121,0,57,2339.08,2.05266,601,15,0.024958402662229616,0.48355263157894735,0.08771928285626616,15.08771665127778,0.0034842757,0.8252042647619027,0.1587015329125338,0.5871725330878723,0.2131887966288275,-3.5606350123330496e-16,2.0,0.0,0.0,0.0,239.0,0,379
1122,1,73,1169.11,1.446677,538,90,0.2843866171003718,0.5394495412844036,0.013698628260461882,8.068492045412048,0.0006415136,0.9540379458461421,0.5371428571428571,0.48710601021338096,0.11461317887373669,0.0,3.0,0.0,0.0,0.0,64.0,0,372
1123,1,71,3752.6099,4.55777,647,13,0.02009273570324575,0.5565749235474006,0.04225351517556124,13.60563188653072,0.0011991655,0.8715707421649235,0.1674347158218126,0.43384615050887576,0.15384615266272192,-4.7475133497774e-16,4.0,0.0,0.0,0.0,64.0,1,356
1124,0,66,1768.74,2.2546341,608,28,0.046052631578947366,0.4211382113821138,0.04545453856749415,11.696967924701829,0.0033074392,1.199714484349048,0.36888454011741684,0.6372548957131873,0.25686274257977704,0.5000000000000002,1.0,0.0,0.0,0.0,239.0,0,310
1125,0,80,619.24,2.697359,630,4,0.006349206349206349,0.3956043956043956,0.0,3.6124995484375564,0.0,3.675591090791507,0.15211267605633802,0.54390933303373,0.12181302771067912,-2.500000000000003,1.0,0.0,0.0,0.0,64.0,0,367
