household_key,churn_flag,Frequency,Monetary,Basket_Value_Std,customer_lifetime,Recency_Capped,Inactive_Days_Ratio,active_weeks_ratio,promo_usage_ratio,Avg_Items_Per_Basket,Discount_Per_Transaction,IPT_mean,IPT_std,IPT_CV,Private_Brand_Ratio,Display_Responsiveness,Mailer_Responsiveness,Rolling_Freq_Slope,Total_Campaigns_Received,Campaigns_Last_30D,Days_Since_Last_Camp,Camp_Count_TypeA,Camp_Count_TypeB,Camp_Count_TypeC,has_demographic_info,Primary_Store_ID,future_revenue_60d,discounted_future_revenue_60d,future_txn_count_60d,first_future_day,last_future_day,future_active_flag,annual_discount_rate,value_horizon_start_day,value_horizon_end_day
1725,0,16,773.88,4.068221,567,79,0.1393298059964726,0.1585365853658536,0.0,11.3125,0.0,34.857142857142854,38.44447973348088,1.1029150857799597,0.1470588235294117,0.2920791934614261,0.0643564324576023,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,396,52.86,52.42248309054257,9.0,688.0,711.0,1,0.08,651,711
1726,0,109,5637.11,3.1783168,599,4,0.006677796327212,0.8663366336633663,0.4128440366972477,15.376146788990823,1.1157797717173166,5.776699029126213,3.067642765058972,0.5310363997203066,0.1313081822635962,0.3089749862237617,0.0819028931736003,0.4999999999999985,8.0,2.0,5.0,4.0,4.0,0.0,1,380,1023.02997,1016.0054545330515,285.0,656.0,711.0,1,0.08,651,711
1727,1,1,74.01,2.4424396,542,90,1.0,0.0127504553734061,0.0,17.0,0.0,542.0,542.0,0.9999999815498158,0.0416666666666666,0.2727271487603869,0.0454545247933978,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,286,0.0,0.0,0.0,,,0,0.08,651,711
1728,0,17,1238.28,2.8187191,545,15,0.0275229357798165,0.1775362318840579,0.1764705882352941,22.0,0.7852941400864545,33.125,38.88594433296775,1.1739149462284764,0.2361702127659574,0.5790598166867561,0.1730769193786983,-0.5000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,0,389,256.91,254.71714855357058,76.0,661.0,706.0,1,0.08,651,711
1729,0,81,2773.22,2.3080378,617,4,0.006482982171799,0.5721153846153847,0.0493827160493827,11.938271604938272,0.0611111146432382,8.283783783783784,8.779678076711715,1.0598619794107702,0.3814733770970094,0.4989043060708232,0.1563184795009607,0.9999999999999998,6.0,0.0,147.0,4.0,2.0,0.0,0,356,127.39,126.92115900237917,32.0,664.0,706.0,1,0.08,651,711
173,1,10,234.97,3.0170834,581,90,0.4423407917383821,0.0952380952380952,0.0,8.1,0.0,36.0,71.53320907103218,1.9870330333528288,0.4715447154471545,0.4214875684721018,0.1487603182842712,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,421,0.0,0.0,0.0,,,0,0.08,651,711
1730,0,18,132.62,1.6037685,617,3,0.0048622366288492,0.2019230769230769,0.0,2.7222222222222223,0.0,36.11764705882353,30.97354184005515,0.8575733965691533,0.5454545454545454,0.7031248901367358,0.1874999707031295,-2.3737566748887003e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,335,0.0,0.0,0.0,,,0,0.08,651,711
1731,0,51,2507.84,2.693104,588,6,0.010204081632653,0.4352941176470588,0.1568627450980392,18.058823529411764,0.2876470603194891,11.64,14.241015785829498,1.2234539133410969,0.3501275510204081,0.5798211968082938,0.2413793088034526,2.0,5.0,0.0,64.0,4.0,1.0,0.0,0,321,740.91,736.5129733819462,282.0,653.0,703.0,1,0.08,651,711
1732,0,91,3110.36,2.931736,544,9,0.0165441176470588,0.6352087114337569,0.1428571428571428,13.68131868131868,0.1774725232805524,6.772151898734177,6.259248269537477,0.9242614637886064,0.2691780821917808,0.4951988992098841,0.1707818918327716,-0.5000000000000009,4.0,0.0,64.0,3.0,1.0,0.0,0,359,315.16998,313.075759000962,133.0,666.0,703.0,1,0.08,651,711
1733,0,25,1098.08,2.8155851,643,30,0.046656298600311,0.2153846153846153,0.0,13.16,0.0,29.19047619047619,86.7246326297316,2.970989659570204,0.1371428571428571,0.3103448186682523,0.057471262716343,-0.5000000000000007,2.0,0.0,414.0,1.0,0.0,1.0,0,33923,389.29,387.07442873448684,108.0,651.0,709.0,1,0.08,651,711
1734,0,17,133.78,2.394643,544,28,0.0514705882352941,0.1778584392014519,0.0,3.4705882352941178,0.0,32.25,38.72208672063013,1.200684487249155,0.1558441558441558,0.4133332782222295,0.0799999893333347,0.4999999999999997,0.0,0.0,651.0,0.0,0.0,0.0,0,402,7.95,7.9065360326368666,4.0,677.0,677.0,1,0.08,651,711
1735,0,70,2918.42,4.8318515,547,1,0.0018281535648994,0.5306859205776173,0.0428571428571428,11.142857142857142,0.0228571431977408,8.272727272727273,10.745368167863631,1.2988890875681354,0.250524109014675,0.5031512552189994,0.1481092421417096,4.499999999999999,2.0,0.0,64.0,2.0,0.0,0.0,0,362,783.66,779.394252364825,237.0,655.0,711.0,1,0.08,651,711
1736,1,22,374.48,1.5789827,549,21,0.0382513661202185,0.2392086330935251,0.0,6.636363636363637,0.0,25.142857142857142,27.23836579952203,1.083343663423851,0.2539682539682539,0.6577539755211778,0.2673796648460072,0.5000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,318,0.0,0.0,0.0,,,0,0.08,651,711
1737,0,23,285.26,1.1289074,568,3,0.005281690140845,0.2191304347826087,0.0434782608695652,8.608695652173912,0.0108695652173913,25.681818181818183,84.19500401626395,3.2783882603759107,0.519650655021834,0.5814977717401862,0.2863435997205462,-1.0000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,424,65.68,65.42058728167527,35.0,651.0,684.0,1,0.08,651,711
1738,1,56,1277.66,3.1154056,627,6,0.0095693779904306,0.4637223974763407,0.0357142857142857,5.785714285714286,0.0203571426016943,11.942307692307692,9.495950553950715,0.7951513934407611,0.4761904761904761,0.7594728046215353,0.5766062507972611,-3.000000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,401,101.7,101.35202175006404,32.0,654.0,680.0,1,0.08,651,711
1739,0,32,745.94,3.0688257,561,1,0.0017825311942959,0.3080985915492958,0.0,9.90625,0.0,18.666666666666668,21.124154067263174,1.1316505045048997,0.2549019607843137,0.7044334801863675,0.2093596007546896,-7.121270024666099e-16,0.0,0.0,651.0,0.0,0.0,0.0,0,31642,32.46,32.2079695730417,18.0,682.0,709.0,1,0.08,651,711
174,0,26,1114.61,2.5495238,591,90,0.2825719120135364,0.245819397993311,0.0384615384615384,16.692307692307693,0.0380769234437208,16.96,16.68202625582396,0.9836094587104582,0.4422110552763819,0.5798319230280349,0.1999999966386555,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,31642,93.78,93.42474753784433,32.0,669.0,669.0,1,0.08,651,711
1740,0,290,9414.28,2.2856815,560,1,0.0017857142857142,0.7037037037037037,0.0,9.83793103448276,0.0,2.6,11.524780290646042,4.432590755668648,0.3985266159695818,0.4619591049406583,0.1640513548168061,-2.5000000000000058,4.0,0.0,36.0,3.0,0.0,1.0,1,381,1218.88,1212.0026826897008,432.0,651.0,709.0,1,0.08,651,711
1741,0,13,133.6,2.1414,528,41,0.0776515151515151,0.1570093457943925,0.0769230769230769,5.384615384615385,0.2307692307692307,44.27272727272727,35.70739673818552,0.8065323930215144,0.2051282051282051,0.5394736132271561,0.1710526090720251,-0.5000000000000003,0.0,0.0,651.0,0.0,0.0,0.0,0,382,8.79,8.708827896853476,1.0,695.0,695.0,1,0.08,651,711
1742,1,269,2044.61,2.0116847,579,1,0.001727115716753,1.0,0.0,3.1115241635687734,0.0,2.231660231660232,1.4033464794819437,0.6288323693944405,0.2846938775510204,0.3946830225492533,0.1022494877070604,-2.000000000000004,3.0,0.0,64.0,3.0,0.0,0.0,0,304,87.95,87.55355350243042,30.0,653.0,702.0,1,0.08,651,711
1743,0,20,800.12,2.0997033,564,6,0.0106382978723404,0.2329246935201401,0.1,16.3,0.2865000009536743,29.36842105263158,31.545752533803604,1.074138161390713,0.4093959731543624,0.5640449311450577,0.2449438147203637,-1.5000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,310,30.789999,30.577308700382257,15.0,662.0,702.0,1,0.08,651,711
1744,0,54,1044.92,3.6831946,578,3,0.0051903114186851,0.4905982905982906,0.0185185185185185,6.037037037037037,0.0462962962962962,12.23404255319149,9.022225614648978,0.7374682735276755,0.1335807050092764,0.2253258803477489,0.1042830520617681,2.0,1.0,0.0,48.0,0.0,1.0,0.0,0,333,37.72,37.473650714498845,20.0,662.0,703.0,1,0.08,651,711
1745,0,118,2395.25,2.1826682,645,16,0.0248062015503875,0.7300613496932515,0.0,7.5508474576271185,0.0,5.566371681415929,6.520402192616388,1.1713897044440158,0.4991680532445923,0.6099999949166667,0.1974999983541666,-0.5000000000000004,6.0,0.0,64.0,5.0,1.0,0.0,1,292,194.23,192.79467201199725,59.0,663.0,705.0,1,0.08,651,711
1746,0,46,2120.0,5.032831,628,28,0.0445859872611464,0.2976377952755906,0.0217391304347826,12.282608695652174,0.0217391304347826,20.689655172413797,20.31906818778126,0.9820878210669808,0.2742123687281214,0.5473684146506619,0.1660818694025512,0.4999999999999998,2.0,0.0,64.0,2.0,0.0,0.0,0,31782,25.81,25.79367894118014,9.0,654.0,654.0,1,0.08,651,711
1747,0,55,2249.33,2.9115531,606,9,0.0148514851485148,0.4453507340946167,0.0181818181818181,14.018181818181818,0.0454545454545454,12.183673469387756,12.637037939768812,1.0372099678656408,0.452914798206278,0.622641503839699,0.2830188653816813,1.4999999999999998,4.0,0.0,147.0,4.0,0.0,0.0,0,433,196.25,194.8501867418151,55.0,658.0,702.0,1,0.08,651,711
1748,0,188,4020.59,2.0238125,534,1,0.0018726591760299,0.9833641404805914,0.0319148936170212,7.563829787234042,0.026595744680851,3.25,2.645461445129888,0.8139856323918657,0.3294346978557504,0.6082926799595478,0.21951219405116,2.4999999999999982,0.0,0.0,651.0,0.0,0.0,0.0,1,436,568.73,565.1998865447816,165.0,652.0,709.0,1,0.08,651,711
1749,0,90,2881.68,3.776631,559,9,0.0161001788908765,0.7049469964664311,0.0555555555555555,8.844444444444445,0.1266666730244954,6.470588235294118,4.646012717768805,0.7180190376257573,0.2164750957854406,0.5307101676515339,0.1775431844765529,0.4999999999999994,6.0,1.0,27.0,3.0,2.0,1.0,1,32004,342.91,341.11565155376195,116.0,658.0,704.0,1,0.08,651,711
175,0,50,1128.28,2.0715232,644,25,0.0388198757763975,0.3548387096774194,0.02,9.5,0.02,14.395348837209305,32.62057452917576,2.2660480296508965,0.2841530054644808,0.3890410905610809,0.0849315056858697,0.4999999999999998,0.0,0.0,651.0,0.0,0.0,0.0,0,446,22.75,22.730820303737787,9.0,655.0,655.0,1,0.08,651,711
1750,0,18,648.77,2.4033098,563,1,0.0017761989342806,0.2087719298245614,0.0,11.166666666666666,0.0,35.125,34.32176180404108,0.9771317304690044,0.2296819787985865,0.501779341573689,0.2633451863578225,-1.0000000000000009,0.0,0.0,651.0,0.0,0.0,0.0,0,334,61.4,61.15451154586481,14.0,670.0,670.0,1,0.08,651,711
1751,0,132,3840.26,2.5566638,632,2,0.0031645569620253,0.6134585289514867,0.1363636363636363,11.643939393939394,0.319166645859227,5.338983050847458,13.33539749341588,2.497736439514405,0.348729792147806,0.5506241306027547,0.216828477961958,-2.3737566748887003e-16,5.0,0.0,48.0,2.0,3.0,0.0,1,356,302.61,300.80902558987356,159.0,653.0,709.0,1,0.08,651,711
1752,0,170,5712.05,2.1739657,595,4,0.0067226890756302,0.8372093023255814,0.0294117647058823,14.170588235294115,0.0217647061628453,4.546153846153846,4.1821168529223,0.9199221573284172,0.2850423330197554,0.7116410394990867,0.1873235011379871,-3.500000000000001,9.0,1.0,27.0,3.0,5.0,1.0,0,445,719.61,716.3076496152388,278.0,651.0,706.0,1,0.08,651,711
1753,0,413,2398.19,2.547721,556,14,0.0251798561151079,0.8952042628774423,0.0121065375302663,2.905569007263922,0.0132929776540391,2.0766283524904217,3.084993101195497,1.4855707049307838,0.2131728045325779,0.6581560237010211,0.1858156015190382,-18.000000000000007,5.0,0.0,48.0,3.0,2.0,0.0,1,345,96.77,96.43025308791327,31.0,654.0,711.0,1,0.08,651,711
1754,0,162,2987.73,2.0911644,613,5,0.0081566068515497,0.8467741935483871,0.2469135802469135,7.660493827160494,0.9331482310353972,4.222222222222222,3.809161654447408,0.9021677288139756,0.3240891789015769,0.6951551404727537,0.4022863342281637,-2.3737566748887e-15,6.0,0.0,64.0,4.0,2.0,0.0,0,343,331.39,329.27390215530994,147.0,652.0,704.0,1,0.08,651,711
1755,0,29,958.99,2.743373,577,2,0.0034662045060658,0.2756849315068493,0.0,10.413793103448276,0.0,20.535714285714285,23.09799116302532,1.124771195876129,0.1571815718157181,0.5749318644432735,0.1253405960397657,0.9999999999999996,0.0,0.0,651.0,0.0,0.0,0.0,0,401,243.52,241.758187320775,75.0,684.0,694.0,1,0.08,651,711
1756,0,52,2823.9,2.8244107,592,90,0.1638513513513513,0.4323873121869783,0.0192307692307692,16.46153846153846,0.0192307692307692,11.0,11.063864194262822,1.0058049214739644,0.2615518744551002,0.5231441002345494,0.1589519636772754,0.0,5.0,0.0,64.0,4.0,1.0,0.0,0,361,166.9,165.37456402110416,40.0,665.0,707.0,1,0.08,651,711
1757,1,10,253.11,3.0724382,617,90,0.3192868719611021,0.0673076923076923,0.0,6.2,0.0,60.0,67.99019537158772,1.1331697339981728,0.2989690721649484,0.1473684055401678,0.1052631468144056,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0,355,0.0,0.0,0.0,,,0,0.08,651,711
1758,0,63,1874.98,2.6086018,631,2,0.0031695721077654,0.4608150470219436,0.0158730158730158,9.714285714285714,0.0396825396825396,10.66101694915254,15.415632649439544,1.445980084560705,0.3907615480649188,0.6220275266329471,0.2891113856181304,3.5,2.0,0.0,36.0,1.0,0.0,1.0,0,288,158.49,157.50893000470572,56.0,662.0,697.0,1,0.08,651,711
1759,0,199,3453.59,1.7967166,535,9,0.016822429906542,0.6845018450184501,0.0150753768844221,8.261306532663317,0.0301507537688442,4.276422764227642,6.093937881351649,1.4250049556086644,0.4906496062992126,0.6123152679196292,0.1871921173044723,-1.5000000000000009,6.0,0.0,36.0,3.0,2.0,1.0,1,364,397.03,394.8401086127173,203.0,651.0,706.0,1,0.08,651,711
176,1,18,620.48,3.8982,537,40,0.074487895716946,0.1801470588235294,0.0555555555555555,11.833333333333334,0.1388888888888889,31.0625,24.555973475578877,0.7905341028647999,0.2297734627831715,0.6026058435633276,0.2182410352364484,-1.0000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,0,368,0.0,0.0,0.0,,,0,0.08,651,711
1760,0,44,503.74,2.6824548,635,2,0.0031496062992125,0.3161993769470405,0.0227272727272727,3.772727272727273,0.0113636363636363,15.825,24.82336316807936,1.5686159546236849,0.3744493392070485,0.3599999840000007,0.1111111061728397,-1.5000000000000029,0.0,0.0,651.0,0.0,0.0,0.0,0,421,59.899998,59.40538270053848,17.0,667.0,705.0,1,0.08,651,711
1761,0,24,1384.49,2.766072,549,12,0.0218579234972677,0.276978417266187,0.0,19.58333333333333,0.0,23.347826086956523,27.86429565469072,1.1934423194900428,0.3092436974789916,0.4468802622785791,0.2141652577712435,-0.5000000000000006,1.0,0.0,64.0,1.0,0.0,0.0,0,427,447.9,444.45629243650404,140.0,653.0,709.0,1,0.08,651,711
1762,0,187,10065.76,2.2842534,558,15,0.0268817204301075,0.929203539823009,0.1443850267379679,20.25668449197861,0.2020320790336731,3.290909090909091,2.360803350810341,0.7173690040973288,0.4377131394182547,0.5785671270749205,0.1862331924819723,-1.5000000000000018,7.0,0.0,36.0,3.0,2.0,2.0,1,286,1420.24,1411.5770290979356,482.0,651.0,711.0,1,0.08,651,711
1763,0,134,3449.81,5.82023,574,1,0.0017421602787456,0.7349397590361446,0.0074626865671641,5.604477611940299,0.0074626865671641,4.620967741935484,8.214198239292628,1.7775887913825212,0.1377358490566037,0.4385633228869251,0.1351606792517894,0.9999999999999988,7.0,0.0,48.0,3.0,4.0,0.0,0,292,469.56,466.5482879196824,103.0,651.0,705.0,1,0.08,651,711
1764,0,98,8863.99,3.4184437,541,4,0.0073937153419593,0.6514598540145985,0.1326530612244898,25.897959183673468,0.3408163421008052,6.62962962962963,7.7547476497376175,1.1697087749807062,0.1950159374094465,0.4192519558734359,0.1078573496437884,-1.500000000000001,12.0,2.0,5.0,2.0,8.0,2.0,1,327,1237.88,1230.5995288602205,431.0,651.0,707.0,1,0.08,651,711
1765,0,55,2707.78,1.8922392,570,9,0.0157894736842105,0.4488734835355286,0.0181818181818181,19.0,0.0181818181818181,11.0,14.449913494550756,1.313627305297973,0.1937363437727604,0.6053975156426148,0.2035010926075777,-1.000000000000001,1.0,0.0,36.0,0.0,0.0,1.0,1,346,168.36,167.14083574086723,75.0,678.0,690.0,1,0.08,651,711
1766,0,31,392.82,2.1799266,565,23,0.0407079646017699,0.2202797202797203,0.0,6.193548387096774,0.0,22.58333333333333,25.066722556212746,1.1099650829473913,0.2868525896414343,0.5903614220738385,0.1847389484040583,1.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,446,67.86,67.48658873152209,26.0,656.0,707.0,1,0.08,651,711
1767,0,450,8029.52,2.362322,637,5,0.0078492935635792,0.8043478260869565,0.0133333333333333,7.291111111111111,0.0135555553436279,2.5901639344262297,4.054675903303968,1.5654068050847527,0.3519123134328358,0.5522631811659748,0.1595893603369357,1.499999999999999,11.0,1.0,27.0,3.0,6.0,2.0,0,289,1046.2,1044.2352521248138,354.0,651.0,710.0,1,0.08,651,711
1768,0,59,1181.88,2.493154,537,12,0.0223463687150838,0.4889705882352941,0.0,7.186440677966102,0.0,10.5,11.274406631746045,1.0737519899262995,0.5124792013311148,0.6143572518471244,0.2504173580898605,0.4999999999999996,1.0,0.0,147.0,1.0,0.0,0.0,0,370,317.96,316.1320645811424,96.0,657.0,709.0,1,0.08,651,711
1769,0,143,6578.18,4.7253666,634,2,0.0031545741324921,0.7535101404056163,0.0209790209790209,10.482517482517483,0.0122377622377622,5.223140495867769,6.297469866681627,1.2056841692889748,0.1369078604893285,0.458572170617133,0.1479937459718929,-9.495026699554801e-16,6.0,1.0,27.0,4.0,2.0,0.0,0,319,670.44,666.0813116996281,162.0,656.0,711.0,1,0.08,651,711
177,0,44,904.51,2.7958126,600,12,0.02,0.3344316309719934,0.2045454545454545,7.068181818181818,0.6534090909090909,15.076923076923077,21.05929550401689,1.3967890814777502,0.1680672268907563,0.5577464631620715,0.2084506983535014,-1.500000000000001,0.0,0.0,651.0,0.0,0.0,0.0,0,427,115.82,114.91723378192373,47.0,662.0,692.0,1,0.08,651,711
1770,0,384,6304.92,2.479982,602,1,0.0016611295681063,0.896551724137931,0.1796875,6.109375,0.2839583158493042,2.2765151515151514,3.518994841113691,1.5457746376189203,0.2786596119929453,0.4962936798577702,0.1207200842897279,-1.6616296724220897e-15,0.0,0.0,651.0,0.0,0.0,0.0,0,432,444.48,441.4808057902961,183.0,652.0,708.0,1,0.08,651,711
1771,0,11,532.2,2.0586667,626,2,0.0031948881789137,0.1216429699842022,0.0,14.636363636363637,0.0,62.4,35.512752013263565,0.5691145243929218,0.1207729468599033,0.4926829027959559,0.0195121941701368,0.5,0.0,0.0,651.0,0.0,0.0,0.0,0,341,0.0,0.0,0.0,,,0,0.08,651,711
1772,1,96,2451.89,1.9755131,622,30,0.0482315112540192,0.6454689984101748,0.0104166666666666,10.864583333333334,0.0104166666666666,6.964705882352941,8.804012963285723,1.2640878841293666,0.2965811965811966,0.5025684888478725,0.1695205464938309,0.5000000000000001,4.0,0.0,64.0,4.0,0.0,0.0,0,372,0.0,0.0,0.0,,,0,0.08,651,711
1773,0,63,2596.1099,3.4723456,580,1,0.0017241379310344,0.5485519591141397,0.0476190476190476,10.571428571428571,0.2222222222222222,9.982758620689657,8.718786691926253,0.8733836296532254,0.1768018018018018,0.4977426580390219,0.0959367934995847,-9.495026699554801e-16,3.0,1.0,27.0,0.0,3.0,0.0,0,367,278.93,277.27701693052535,68.0,657.0,703.0,1,0.08,651,711
1774,0,60,4045.88,2.693993,569,2,0.0035149384885764,0.6076388888888888,0.2166666666666666,23.65,0.4391666412353515,10.309090909090909,7.61789493445028,0.7389485272893747,0.1766334440753045,0.4700665162413164,0.1430155202715325,0.0,4.0,0.0,48.0,3.0,1.0,0.0,0,356,953.33,948.1118888215722,283.0,653.0,703.0,1,0.08,651,711
1775,0,141,7073.4,2.1349213,538,1,0.0018587360594795,0.9247706422018348,0.2482269503546099,15.71631205673759,0.7839007546715703,4.1953125,2.8672975390017257,0.6834510431562117,0.2194894146948941,0.5168224282965033,0.1570093453052668,-1.4999999999999998,0.0,0.0,651.0,0.0,0.0,0.0,1,31862,856.5,850.2438056727885,269.0,652.0,711.0,1,0.08,651,711
1776,1,222,3511.03,2.040969,536,3,0.0055970149253731,0.8637200736648251,0.0225225225225225,6.923423423423423,0.0559909923656566,3.25,3.77329167456608,1.1610092506072534,0.4621968616262482,0.4969062327610364,0.2008567339321431,0.4999999999999995,6.0,1.0,27.0,3.0,2.0,1.0,0,324,206.26,205.5240093069558,75.0,655.0,690.0,1,0.08,651,711
1777,0,72,1147.51,3.8897872,552,5,0.0090579710144927,0.5885509838998211,0.0138888888888888,3.9305555555555554,0.0138888888888888,8.044117647058824,7.661561010674061,0.952441501034032,0.292079207920792,0.5970149105220172,0.106965171468528,-1.0000000000000009,2.0,1.0,27.0,1.0,1.0,0.0,0,374,22.46,22.202943459354543,4.0,692.0,711.0,1,0.08,651,711
1778,0,121,5521.76,2.2360501,567,12,0.0211640211640211,0.7804878048780488,0.0495867768595041,20.421487603305785,0.0909090909090909,5.285714285714286,4.251050290390431,0.8042512360850403,0.2118674918092464,0.4466302351671029,0.1366120213602476,-7.121270024666099e-16,8.0,1.0,27.0,3.0,3.0,2.0,1,361,608.12,604.2503417642031,209.0,653.0,710.0,1,0.08,651,711
1779,0,96,3212.34,1.5516325,614,12,0.019543973941368,0.7326892109500805,0.03125,14.916666666666666,0.0494791666666666,6.688888888888889,5.807094545998652,0.8681689830362026,0.3450704225352112,0.5509761358406934,0.3573752692116309,-1.5000000000000009,6.0,0.0,64.0,5.0,1.0,0.0,1,421,103.23,102.75746549364595,63.0,651.0,703.0,1,0.08,651,711
178,0,80,1381.96,3.7193506,626,2,0.0031948881789137,0.353870458135861,0.15,5.4125,0.2256249904632568,9.043478260869565,41.7169858135849,4.6129308304728935,0.0947712418300653,0.4999999918032788,0.134426227304488,-2.000000000000004,0.0,0.0,651.0,0.0,0.0,0.0,1,304,646.51,642.2184750745877,200.0,651.0,711.0,1,0.08,651,711
1780,0,42,1373.5,1.9754311,625,44,0.0704,0.310126582278481,0.0238095238095238,13.523809523809524,0.0178571428571428,15.289473684210526,24.12121180983585,1.5776341639806886,0.1997063142437591,0.4374079464299271,0.0692194393340288,-0.5000000000000002,0.0,0.0,651.0,0.0,0.0,0.0,0,319,37.68,37.442404674487925,14.0,681.0,681.0,1,0.08,651,711
1781,0,72,2673.84,2.7357194,580,1,0.0017241379310344,0.5604770017035775,0.0138888888888888,11.444444444444445,0.0138888888888888,8.514705882352942,7.571534766358392,0.8892292909092449,0.1699279093717816,0.3384932885604408,0.1001031981413498,-1.0000000000000009,3.0,0.0,64.0,3.0,0.0,0.0,0,367,160.18,159.36481802411436,51.0,665.0,693.0,1,0.08,651,711
